ZIP	latitude	longitude	STATE
04042	43.6197	-70.6185	ME
04043	43.3963	-70.5713	ME
04046	43.4198	-70.493	ME
04047	43.7356	-70.9116	ME
04048	43.6918	-70.7609	ME
04049	43.7249	-70.6781	ME
04050	43.6906	-70.1555	ME
04051	44.1899	-70.9476	ME
04055	43.9672	-70.621	ME
04061	43.6363	-70.7344	ME
04064	43.5235	-70.3924	ME
04066	43.7712	-69.9662	ME
04068	43.8401	-70.9408	ME
04069	43.8994	-70.182	ME
04071	43.9268	-70.4581	ME
04072	43.5458	-70.4716	ME
04073	43.4125	-70.7377	ME
04074	43.5908	-70.3688	ME
04075	43.8587	-70.6343	ME
04076	43.5515	-70.8377	ME
04079	43.8059	-69.9489	ME
04081	44.1476	-70.801	ME
04083	43.4654	-70.8094	ME
04084	43.782	-70.5562	ME
04085	43.7724	-70.6363	ME
04086	43.9634	-69.9586	ME
04087	43.5693	-70.7469	ME
04091	43.8301	-70.7438	ME
04092	43.6951	-70.3535	ME
04093	43.6533	-70.5403	ME
04095	43.6385	-70.9085	ME
04097	43.8521	-70.2365	ME
04101	43.6618	-70.2588	ME
04102	43.6596	-70.3075	ME
04103	43.6945	-70.2931	ME
04105	43.7496	-70.2853	ME
04106	43.6299	-70.2971	ME
04107	43.5906	-70.2385	ME
04108	43.6676	-70.1916	ME
04109	43.6473	-70.2028	ME
04110	43.7595	-70.2006	ME
04210	44.0803	-70.2466	ME
04216	44.7472	-70.9059	ME
04217	44.4062	-70.8503	ME
04219	44.4066	-70.6142	ME
04220	44.2838	-70.3692	ME
04221	44.4183	-70.321	ME
04222	43.9599	-70.1202	ME
04224	44.5796	-70.4005	ME
04225	44.6446	-70.3325	ME
04226	44.6039	-70.7279	ME
04228	44.3993	-70.1273	ME
04231	44.2519	-70.8835	ME
04236	44.1902	-70.1445	ME
04237	44.4965	-70.7257	ME
04238	44.2117	-70.3796	ME
04239	44.5307	-70.2094	ME
04240	44.0909	-70.1664	ME
04250	44.0214	-70.1194	ME
04252	44.0281	-70.0605	ME
04253	44.4078	-70.2125	ME
04254	44.4555	-70.1494	ME
04255	44.3172	-70.691	ME
04256	44.1032	-70.4065	ME
04257	44.5733	-70.5135	ME
04258	44.1481	-70.3418	ME
04259	44.2245	-70.008	ME
04260	43.9635	-70.2958	ME
04261	44.5274	-70.7747	ME
04263	44.2946	-70.1303	ME
04265	44.2699	-70.0424	ME
04266	44.3246	-70.2653	ME
04267	44.2075	-70.7159	ME
04268	44.2274	-70.6064	ME
04270	44.1043	-70.5274	ME
04274	44.0462	-70.3903	ME
04275	44.6897	-70.6372	ME
04276	44.5344	-70.6151	ME
04278	44.5904	-70.7013	ME
04280	44.1213	-70.0614	ME
04281	44.2264	-70.4744	ME
04282	44.2612	-70.2404	ME
04284	44.3404	-70.078	ME
04285	44.7061	-70.4522	ME
04287	44.0566	-69.9673	ME
04289	44.3386	-70.5251	ME
04290	44.4734	-70.4505	ME
04292	44.3763	-70.4342	ME
04294	44.6113	-70.2364	ME
04330	44.3727	-69.7324	ME
04333	44.307	-69.7821	ME
04341	44.3231	-69.432	ME
04342	44.0795	-69.7394	ME
04344	44.2556	-69.8077	ME
04345	44.1991	-69.7939	ME
04346	44.2447	-69.708	ME
04347	44.2815	-69.8257	ME
04348	44.2141	-69.4999	ME
04349	44.4363	-70.073	ME
04350	44.1578	-69.9396	ME
04351	44.331	-69.8625	ME
04352	44.4706	-69.9698	ME
04353	44.2054	-69.6127	ME
04354	44.3876	-69.4325	ME
04355	44.3902	-69.9443	ME
04357	44.1265	-69.8234	ME
04358	44.4089	-69.5314	ME
04360	44.5414	-70.0033	ME
04363	44.3072	-69.5679	ME
04364	44.3175	-69.9815	ME
04401	44.8545	-68.8295	ME
04406	45.3069	-69.5634	ME
04408	44.9239	-68.3354	ME
04410	45.0881	-68.9074	ME
04411	44.8861	-68.5659	ME
04412	44.7838	-68.7346	ME
04413	45.5749	-67.6654	ME
04414	45.3609	-69.0115	ME
04416	44.6266	-68.7527	ME
04417	45.1792	-68.4098	ME
04418	45.0803	-68.5891	ME
04419	44.8075	-69.0017	ME
04421	44.4136	-68.7947	ME
04422	45.0708	-69.0342	ME
04423	45.0158	-68.4976	ME
04424	45.6254	-67.8986	ME
04426	45.212	-69.2202	ME
04427	44.9804	-69.0107	ME
04428	44.8068	-68.556	ME
04429	44.7203	-68.6173	ME
04430	45.6476	-68.5846	ME
04431	44.593	-68.649	ME
04434	44.7851	-69.1332	ME
04435	44.9578	-69.1296	ME
04438	44.5957	-68.928	ME
04441	45.5022	-69.4755	ME
04442	45.4748	-69.6952	ME
04443	45.2343	-69.3836	ME
04444	44.7309	-68.9557	ME
04448	45.2316	-68.7063	ME
04449	44.9978	-68.8838	ME
04450	44.9159	-68.9281	ME
04451	45.6054	-68.2297	ME
04453	45.2026	-68.8171	ME
04454	45.5172	-67.4946	ME
04455	45.372	-68.2905	ME
04456	44.8864	-68.9977	ME
04457	45.4227	-68.462	ME
04459	45.5478	-68.3091	ME
04460	45.6517	-68.4174	ME
04461	44.9631	-68.582	ME
04462	45.6473	-68.7043	ME
04463	45.3075	-68.8841	ME
04464	45.2868	-69.5143	ME
04468	45.0141	-68.7301	ME
04469	44.9015	-68.6658	ME
04471	45.8928	-67.8468	ME
04472	44.5613	-68.695	ME
04473	44.8866	-68.7098	ME
04474	44.7151	-68.779	ME
04475	45.1848	-68.5864	ME
04476	44.4741	-68.7052	ME
04478	45.6207	-69.9132	ME
04479	45.1273	-69.3064	ME
04481	45.237	-69.0996	ME
04487	45.3946	-68.1007	ME
04488	44.8735	-69.1055	ME
04490	45.4527	-67.7107	ME
04491	45.56	-67.4702	ME
04492	45.3684	-67.6034	ME
04493	45.2626	-68.5549	ME
04495	45.4541	-68.3289	ME
04496	44.6534	-68.9184	ME
04497	45.7243	-68.0724	ME
04530	43.8796	-69.8142	ME
04535	44.0818	-69.6296	ME
04537	43.8995	-69.6263	ME
04538	43.8572	-69.6166	ME
04539	43.9565	-69.5012	ME
04541	43.8924	-69.4899	ME
04543	44.0313	-69.4927	ME
04544	43.8323	-69.5883	ME
04547	44.0159	-69.2816	ME
04548	43.8099	-69.747	ME
04549	43.8615	-69.6817	ME
04551	44.0086	-69.4391	ME
04553	44.0493	-69.5644	ME
04554	43.8622	-69.5057	ME
04555	44.1052	-69.4774	ME
04556	43.9678	-69.6204	ME
04558	43.8916	-69.5229	ME
04562	43.7907	-69.8251	ME
04563	44.0051	-69.2664	ME
04564	43.9249	-69.4639	ME
04565	43.7863	-69.8439	ME
04567	43.7293	-69.832	ME
04568	43.8755	-69.5647	ME
04570	43.8087	-69.6308	ME
04571	43.9011	-69.6769	ME
04572	44.1127	-69.3694	ME
04573	43.9454	-69.5544	ME
04574	44.2737	-69.3914	ME
04576	43.8192	-69.6658	ME
04578	43.9807	-69.6924	ME
04579	43.9621	-69.7707	ME
04605	44.6639	-68.3953	ME
04606	44.5823	-67.7035	ME
04607	44.4775	-68.0671	ME
04609	44.3617	-68.2566	ME
04611	44.4858	-67.591	ME
04612	44.2399	-68.3606	ME
04613	44.3807	-68.0323	ME
04614	44.4416	-68.5934	ME
04615	44.3825	-68.5921	ME
04616	44.2916	-68.5691	ME
04617	44.3745	-68.7364	ME
04619	45.1325	-67.2288	ME
04622	44.7126	-67.9772	ME
04623	44.7049	-67.7084	ME
04624	44.4191	-67.9895	ME
04625	44.2458	-68.2629	ME
04626	44.6896	-67.2177	ME
04627	44.2351	-68.6464	ME
04628	44.8563	-67.2782	ME
04630	44.763	-67.3734	ME
04631	44.9196	-67.0127	ME
04634	44.626	-68.2189	ME
04635	44.1135	-68.3547	ME
04640	44.5043	-68.2423	ME
04642	44.3374	-68.7984	ME
04643	44.5976	-67.8131	ME
04645	44.0491	-68.6276	ME
04646	44.26	-68.2285	ME
04648	44.6667	-67.5878	ME
04649	44.5772	-67.602	ME
04650	44.289	-68.7132	ME
04652	44.7961	-67.1187	ME
04653	44.2278	-68.3354	ME
04654	44.8155	-67.5824	ME
04655	44.6548	-67.4051	ME
04656	44.2577	-68.313	ME
04657	45.0108	-67.3785	ME
04658	44.5457	-67.8793	ME
04660	44.3316	-68.3599	ME
04666	44.9827	-67.2337	ME
04667	44.9852	-67.1079	ME
04668	45.2276	-67.635	ME
04669	44.4303	-68.0346	ME
04671	45.0631	-67.1671	ME
04673	44.3299	-68.7079	ME
04676	44.3428	-68.6462	ME
04677	44.4928	-68.1799	ME
04679	44.2667	-68.3263	ME
04680	44.4995	-67.9433	ME
04681	44.183	-68.6749	ME
04683	44.2189	-68.7078	ME
04684	44.4935	-68.5284	ME
04685	44.1574	-68.4361	ME
04693	44.3859	-68.0702	ME
04694	45.0902	-67.4629	ME
04730	46.1523	-67.9013	ME
04732	46.6255	-68.4189	ME
04733	45.8054	-68.3949	ME
04734	46.4879	-67.8269	ME
04735	46.4269	-67.8614	ME
04736	46.9045	-68.0209	ME
04737	46.6206	-69.5209	ME
04740	46.6374	-67.863	ME
04741	47.3749	-69.1993	ME
04742	46.777	-67.8557	ME
04743	47.1099	-68.6589	ME
04745	47.2761	-68.3942	ME
04746	47.2501	-68.1297	ME
04747	46.0199	-68.2779	ME
04750	46.966	-67.8525	ME
04751	46.9537	-67.8918	ME
04756	47.2825	-68.2552	ME
04757	46.6601	-68.1766	ME
04758	46.5541	-67.8473	ME
04760	46.3085	-67.8411	ME
04761	46.0471	-67.9745	ME
04762	46.973	-68.1229	ME
04763	46.1064	-68.097	ME
04764	46.4037	-68.5494	ME
04765	46.1535	-68.6105	ME
04766	46.8976	-68.233	ME
04768	46.7874	-68.5018	ME
04769	46.6667	-67.9922	ME
04772	47.2339	-68.3278	ME
04773	47.3197	-68.2237	ME
04774	47.1038	-69.0494	ME
04776	45.8149	-68.3106	ME
04777	45.8991	-68.4929	ME
04779	47.1575	-68.2084	ME
04780	46.167	-68.2714	ME
04781	47.1495	-68.6375	ME
04783	47.0572	-68.2548	ME
04785	47.1216	-67.9704	ME
04786	46.8	-68.1805	ME
04787	46.5129	-67.967	ME
04841	44.1253	-69.137	ME
04847	44.2518	-69.1901	ME
04848	44.3164	-68.9072	ME
04849	44.3202	-69.0748	ME
04851	43.8617	-68.8943	ME
04852	43.7656	-69.3125	ME
04853	44.154	-68.8652	ME
04854	44.0677	-69.0964	ME
04856	44.1801	-69.1232	ME
04857	44.0007	-69.2011	ME
04858	44.0429	-69.1468	ME
04859	44.0136	-69.1721	ME
04860	43.959	-69.2321	ME
04862	44.2618	-69.2774	ME
04863	44.0816	-68.8429	ME
04864	44.1288	-69.245	ME
04901	44.5651	-69.5677	ME
04910	44.5116	-69.4464	ME
04911	44.7788	-69.9598	ME
04912	44.9532	-69.6634	ME
04915	44.4613	-69.0431	ME
04917	44.4826	-69.8587	ME
04918	44.5186	-69.8485	ME
04920	45.1253	-69.8574	ME
04921	44.5796	-69.1255	ME
04922	44.6877	-69.3819	ME
04923	45.0547	-69.4279	ME
04924	44.7426	-69.5366	ME
04925	45.2386	-69.9184	ME
04927	44.6591	-69.5047	ME
04928	44.9389	-69.2307	ME
04929	44.7624	-69.3112	ME
04930	45.0225	-69.3139	ME
04932	44.6969	-69.1342	ME
04936	45.1817	-70.4934	ME
04937	44.6513	-69.6787	ME
04938	44.6581	-70.1036	ME
04939	45.0541	-69.1584	ME
04941	44.4695	-69.3019	ME
04942	45.0637	-69.603	ME
04943	44.872	-69.5247	ME
04945	45.673	-70.2666	ME
04947	45.0373	-70.2412	ME
04949	44.3672	-69.3406	ME
04950	44.8339	-69.8041	ME
04951	44.5514	-69.0605	ME
04952	44.4104	-69.1517	ME
04953	44.8434	-69.2331	ME
04954	44.8909	-70.0959	ME
04955	44.6424	-70.0091	ME
04956	44.8057	-70.113	ME
04957	44.6769	-69.8531	ME
04958	44.95	-69.946	ME
04961	45.0125	-70.084	ME
04962	44.4792	-69.568	ME
04963	44.5576	-69.7428	ME
04965	44.8448	-69.3613	ME
04966	44.8444	-70.3782	ME
04967	44.7762	-69.4404	ME
04969	44.7663	-69.2289	ME
04970	44.9435	-70.6518	ME
04971	44.9323	-69.3893	ME
04973	44.3749	-69.2159	ME
04974	44.4909	-68.9367	ME
04976	44.8087	-69.6556	ME
04978	44.6317	-69.8039	ME
04979	44.9813	-69.808	ME
04981	44.5345	-68.8595	ME
04982	45.0955	-70.4687	ME
04983	44.8502	-70.2092	ME
04984	44.6966	-70.2805	ME
04985	45.427	-69.9802	ME
04986	44.5805	-69.2421	ME
04987	44.6794	-69.2528	ME
04988	44.5959	-69.3433	ME
04989	44.4307	-69.6541	ME
05001	43.6722	-72.3861	VT
05032	43.8111	-72.6721	VT
05033	44.0064	-72.163	VT
05034	43.575	-72.643	VT
05035	43.6029	-72.6866	VT
05036	44.033	-72.5879	VT
05038	43.9949	-72.4727	VT
05039	44.0368	-72.2988	VT
05040	44.0692	-72.2065	VT
05041	43.9537	-72.5463	VT
05042	44.2213	-72.0827	VT
05043	43.7987	-72.2138	VT
05045	43.9204	-72.1953	VT
05046	44.2407	-72.2513	VT
05048	43.5802	-72.4204	VT
05051	44.0634	-72.0943	VT
05052	43.5982	-72.3482	VT
05053	43.7209	-72.4989	VT
05055	43.7565	-72.3091	VT
05056	43.523	-72.7268	VT
05058	43.8856	-72.2707	VT
05060	43.9693	-72.6907	VT
05061	43.9319	-72.5897	VT
05062	43.4981	-72.5912	VT
05065	43.7769	-72.4285	VT
05067	43.6879	-72.5366	VT
05068	43.7949	-72.5349	VT
05069	44.1649	-72.1588	VT
05070	43.8265	-72.3573	VT
05071	43.5615	-72.5575	VT
05072	43.8779	-72.3834	VT
05073	43.6869	-72.4775	VT
05075	43.8369	-72.2685	VT
05077	43.9052	-72.4827	VT
05079	43.9583	-72.3308	VT
05081	44.1245	-72.094	VT
05083	43.9309	-72.2679	VT
05084	43.7172	-72.452	VT
05086	44.1315	-72.2821	VT
05089	43.4903	-72.4443	VT
05091	43.6418	-72.5695	VT
05101	43.174	-72.5032	VT
05141	43.152	-72.569	VT
05142	43.4041	-72.585	VT
05143	43.2813	-72.6424	VT
05146	43.1664	-72.6195	VT
05148	43.2525	-72.8779	VT
05149	43.3882	-72.7046	VT
05150	43.3353	-72.5293	VT
05151	43.3962	-72.495	VT
05152	43.219	-72.8848	VT
05153	43.4064	-72.6421	VT
05154	43.1346	-72.5018	VT
05155	43.1776	-72.796	VT
05156	43.3078	-72.4689	VT
05158	43.1054	-72.4734	VT
05161	43.3162	-72.808	VT
05201	42.9075	-73.1234	VT
05250	43.1048	-73.1536	VT
05251	43.2631	-73.0658	VT
05252	43.0594	-73.1361	VT
05253	43.2473	-72.9984	VT
05257	42.9267	-73.249	VT
05260	42.8157	-73.2654	VT
05261	42.7745	-73.2123	VT
05262	42.984	-73.2112	VT
05301	42.8484	-72.6601	VT
05340	43.1633	-72.9361	VT
05341	42.9525	-72.7809	VT
05342	42.7799	-72.8079	VT
05343	43.1001	-72.8075	VT
05345	42.9999	-72.6655	VT
05346	43.0262	-72.5319	VT
05350	42.7994	-72.9718	VT
05351	42.9383	-72.7344	VT
05352	42.788	-73.0784	VT
05353	43.0638	-72.6675	VT
05354	42.7621	-72.5259	VT
05355	43.0209	-72.8063	VT
05356	42.9677	-72.9094	VT
05358	42.7665	-72.7318	VT
05359	43.1428	-72.7104	VT
05360	43.063	-72.9238	VT
05361	42.7785	-72.8806	VT
05362	42.9387	-72.6849	VT
05363	42.883	-72.9003	VT
05404	44.4948	-73.1841	VT
05440	44.9591	-73.2797	VT
05441	44.7909	-72.7499	VT
05442	44.7723	-72.6745	VT
05443	44.1311	-73.0336	VT
05444	44.6607	-72.8857	VT
05445	44.3102	-73.2221	VT
05446	44.548	-73.1857	VT
05447	44.9422	-72.7486	VT
05448	44.763	-72.8962	VT
05450	44.8905	-72.7874	VT
05452	44.5249	-73.0605	VT
05454	44.7037	-73.0205	VT
05455	44.805	-72.9698	VT
05456	44.208	-73.2583	VT
05457	44.968	-72.8999	VT
05458	44.7184	-73.3053	VT
05459	44.9539	-72.9986	VT
05461	44.3216	-73.0931	VT
05462	44.2997	-72.9579	VT
05463	44.8696	-73.3412	VT
05464	44.6368	-72.809	VT
05468	44.6576	-73.1448	VT
05471	44.8564	-72.5916	VT
05472	44.1219	-73.1597	VT
05473	44.2493	-73.1918	VT
05474	44.8399	-73.2783	VT
05476	44.9657	-72.6433	VT
05477	44.3986	-72.9572	VT
05478	44.8114	-73.0822	VT
05482	44.3848	-73.21	VT
05483	44.8832	-72.9641	VT
05486	44.6414	-73.3091	VT
05487	44.233	-73.0183	VT
05489	44.5492	-72.8959	VT
05491	44.1033	-73.3115	VT
05492	44.7088	-72.7638	VT
05494	44.6025	-73.0201	VT
05602	44.2858	-72.6185	VT
05640	44.3537	-72.4993	VT
05641	44.1828	-72.4475	VT
05647	44.4117	-72.2885	VT
05648	44.395	-72.4881	VT
05649	44.1441	-72.3952	VT
05650	44.3937	-72.4383	VT
05651	44.2775	-72.4917	VT
05652	44.7294	-72.61	VT
05653	44.7006	-72.4941	VT
05654	44.146	-72.4844	VT
05655	44.6239	-72.5668	VT
05656	44.6485	-72.6863	VT
05658	44.3547	-72.3532	VT
05660	44.2459	-72.7561	VT
05661	44.5463	-72.6331	VT
05663	44.1441	-72.6751	VT
05666	44.2751	-72.4649	VT
05667	44.2812	-72.3967	VT
05669	44.0696	-72.7426	VT
05673	44.1954	-72.8552	VT
05674	44.1107	-72.8614	VT
05675	44.0713	-72.4205	VT
05677	44.3928	-72.7077	VT
05679	44.1035	-72.5441	VT
05680	44.5328	-72.4821	VT
05681	44.4542	-72.4057	VT
05682	44.4013	-72.5733	VT
05730	43.4246	-72.8183	VT
05732	43.6321	-73.2	VT
05733	43.8285	-73.0865	VT
05734	43.963	-73.3363	VT
05735	43.6397	-73.1497	VT
05736	43.6188	-73.0168	VT
05737	43.7031	-72.9194	VT
05738	43.5433	-72.8531	VT
05739	43.3495	-72.9642	VT
05742	43.4329	-72.8772	VT
05743	43.6638	-73.2961	VT
05744	43.7089	-73.0881	VT
05746	43.7339	-72.743	VT
05747	44.0055	-72.8438	VT
05748	43.9178	-72.9106	VT
05751	43.6542	-72.7891	VT
05753	44.0011	-73.1802	VT
05757	43.4847	-73.1115	VT
05758	43.4383	-72.7872	VT
05759	43.5373	-72.9621	VT
05760	43.7902	-73.2918	VT
05761	43.3582	-73.1355	VT
05762	43.7711	-72.8981	VT
05763	43.7398	-73.0027	VT
05764	43.5306	-73.1931	VT
05765	43.6535	-73.0344	VT
05766	43.9959	-72.9892	VT
05767	43.8605	-72.8264	VT
05769	43.9157	-73.112	VT
05770	43.8875	-73.3083	VT
05772	43.7725	-72.7855	VT
05773	43.4383	-73.0034	VT
05774	43.4345	-73.1974	VT
05775	43.3627	-73.2252	VT
05776	43.2638	-73.1888	VT
05777	43.5744	-73.0558	VT
05778	43.8782	-73.2165	VT
05819	44.4163	-71.976	VT
05820	44.7382	-72.3359	VT
05821	44.3182	-72.0808	VT
05822	44.7498	-72.1369	VT
05824	44.4409	-71.8635	VT
05825	44.8576	-72.2298	VT
05826	44.6456	-72.4018	VT
05827	44.6797	-72.3644	VT
05828	44.4381	-72.1152	VT
05829	44.953	-72.1	VT
05830	44.9726	-71.9949	VT
05832	44.6035	-71.914	VT
05833	44.8265	-71.9782	VT
05836	44.5224	-72.2647	VT
05837	44.6553	-71.823	VT
05839	44.6805	-72.2109	VT
05841	44.6049	-72.2875	VT
05842	44.5422	-72.214	VT
05843	44.5201	-72.3593	VT
05845	44.8125	-72.2897	VT
05846	44.7642	-71.8137	VT
05847	44.793	-72.4524	VT
05850	44.5435	-72.0185	VT
05851	44.555	-72.0603	VT
05853	44.8956	-71.9692	VT
05855	44.9218	-72.1904	VT
05857	44.9331	-72.3075	VT
05858	44.5629	-71.7766	VT
05859	44.9579	-72.4339	VT
05860	44.8021	-72.0958	VT
05862	44.338	-72.2093	VT
05866	44.6406	-72.1249	VT
05867	44.6632	-72.0395	VT
05868	44.8604	-72.3896	VT
05871	44.6925	-71.9332	VT
05872	44.866	-72.0485	VT
05873	44.4545	-72.2206	VT
05874	44.8779	-72.4681	VT
05875	44.7019	-72.2629	VT
05901	44.9436	-71.6823	VT
05902	45.0075	-71.516	VT
05903	44.9752	-71.5844	VT
05904	44.4123	-71.7474	VT
05905	44.7322	-71.6258	VT
05906	44.4756	-71.714	VT
05907	44.9579	-71.8171	VT
06021	42.0222	-73.1069	CT
06022	41.8761	-72.9317	CT
06023	41.6144	-72.7202	CT
06024	42.0074	-73.2859	CT
06027	42.0078	-72.9378	CT
06030	41.7322	-72.7921	CT
06043	41.7663	-72.4396	CT
06059	41.9425	-72.9137	CT
06060	42.0124	-72.846	CT
06063	41.9427	-72.979	CT
06065	41.9843	-73.0064	CT
06081	41.9072	-72.7679	CT
06090	41.9543	-72.8605	CT
06092	41.8755	-72.8603	CT
06095	41.8711	-72.6732	CT
06231	41.6259	-72.3684	CT
06232	41.7333	-72.3759	CT
06235	41.801	-72.1292	CT
06243	41.846	-71.8046	CT
06247	41.7669	-72.0648	CT
06264	41.6968	-72.0954	CT
06266	41.6697	-72.1683	CT
06277	41.9691	-71.8371	CT
06278	41.8889	-72.1662	CT
06280	41.6927	-72.138	CT
06282	41.9408	-72.0762	CT
06334	41.545	-72.1751	CT
06336	41.5764	-72.1968	CT
06370	41.4673	-72.1893	CT
06377	41.7204	-71.8158	CT
06384	41.5706	-71.8498	CT
06390	41.2702	-71.9881	NY
06417	41.3691	-72.4612	CT
06418	41.3264	-73.0831	CT
06419	41.379	-72.5777	CT
06420	41.4851	-72.2667	CT
06422	41.4622	-72.6833	CT
06423	41.4663	-72.391	CT
06424	41.5581	-72.5067	CT
06426	41.3541	-72.3978	CT
06430	41.1759	-73.2806	CT
06432	41.197	-73.2418	CT
06459	41.5562	-72.6559	CT
06481	41.5344	-72.7009	CT
06524	41.4255	-72.9931	CT
06612	41.2651	-73.3012	CT
06614	41.23	-73.1279	CT
06704	41.587	-73.0326	CT
06710	41.5696	-73.0463	CT
06750	41.7216	-73.2646	CT
06755	41.6505	-73.4822	CT
06758	41.6875	-73.2521	CT
06778	41.7163	-73.1049	CT
06782	41.6499	-73.0444	CT
06785	41.7011	-73.4458	CT
06793	41.6327	-73.2875	CT
06796	41.8769	-73.3255	CT
06877	41.3062	-73.5021	CT
06903	41.1349	-73.5739	CT
07001	40.5844	-74.2715	NJ
07003	40.8099	-74.1869	NJ
07008	40.5851	-74.2285	NJ
07009	40.8563	-74.2283	NJ
07010	40.8222	-73.9879	NJ
07011	40.8803	-74.144	NJ
07012	40.8473	-74.16	NJ
07013	40.8695	-74.1725	NJ
07014	40.8318	-74.1362	NJ
07016	40.6564	-74.3037	NJ
07017	40.7717	-74.2073	NJ
07018	40.7557	-74.2185	NJ
07021	40.8267	-74.28	NJ
07022	40.8183	-74.0024	NJ
07023	40.6417	-74.3857	NJ
07024	40.8504	-73.9735	NJ
07026	40.8788	-74.1078	NJ
07027	40.6513	-74.3232	NJ
07028	40.8042	-74.2044	NJ
07029	40.7444	-74.1518	NJ
07031	40.7875	-74.1273	NJ
07032	40.7544	-74.1205	NJ
07033	40.6781	-74.2896	NJ
07034	40.8812	-74.3822	NJ
07035	40.924	-74.3037	NJ
07036	40.6255	-74.2394	NJ
07039	40.7857	-74.3292	NJ
07040	40.733	-74.2715	NJ
07041	40.7302	-74.2997	NJ
07042	40.8133	-74.2175	NJ
07043	40.8436	-74.2006	NJ
07044	40.8328	-74.2425	NJ
07045	40.914	-74.3694	NJ
07046	40.8922	-74.4415	NJ
07050	40.7684	-74.2348	NJ
07054	40.8557	-74.4041	NJ
07055	40.8575	-74.1285	NJ
07057	40.8536	-74.1068	NJ
07058	40.8671	-74.3424	NJ
07059	40.6315	-74.5162	NJ
07060	40.616	-74.4213	NJ
07062	40.6319	-74.4039	NJ
07063	40.6049	-74.4465	NJ
07065	40.6078	-74.2804	NJ
07067	40.5923	-74.3147	NJ
07068	40.8209	-74.3086	NJ
07069	40.6417	-74.4403	NJ
07070	40.8259	-74.1096	NJ
07071	40.7957	-74.1102	NJ
07072	40.825	-74.0608	NJ
07073	40.8154	-74.0859	NJ
07074	40.841	-74.0592	NJ
07075	40.8509	-74.0879	NJ
07076	40.6322	-74.3744	NJ
07077	40.5549	-74.2552	NJ
07078	40.7424	-74.3322	NJ
07080	40.5747	-74.4152	NJ
07081	40.6994	-74.3257	NJ
07082	40.9275	-74.3457	NJ
07083	40.6945	-74.2693	NJ
07086	40.7683	-74.0208	NJ
07087	40.7675	-74.0323	NJ
07088	40.7181	-74.2838	NJ
07090	40.6509	-74.3446	NJ
07093	40.7882	-74.0115	NJ
07094	40.781	-74.066	NJ
07095	40.5543	-74.2873	NJ
07102	40.7357	-74.1729	NJ
07103	40.7387	-74.195	NJ
07104	40.7673	-74.1688	NJ
07105	40.7241	-74.14	NJ
07106	40.7418	-74.2304	NJ
07107	40.7614	-74.1877	NJ
07108	40.723	-74.2005	NJ
07109	40.7949	-74.1619	NJ
07111	40.7242	-74.2321	NJ
07112	40.7107	-74.2114	NJ
07114	40.7018	-74.1692	NJ
07201	40.6726	-74.179	NJ
07202	40.6531	-74.2167	NJ
07203	40.6527	-74.26	NJ
07204	40.6652	-74.2667	NJ
07205	40.6962	-74.2291	NJ
07206	40.6524	-74.1899	NJ
07208	40.675	-74.2255	NJ
07304	40.7153	-74.0701	NJ
07305	40.6976	-74.0845	NJ
07306	40.7377	-74.0691	NJ
07307	40.7519	-74.0537	NJ
07401	41.0332	-74.1332	NJ
07403	41.0295	-74.3328	NJ
07405	40.9863	-74.3831	NJ
07407	40.9048	-74.1201	NJ
07410	40.9358	-74.1177	NJ
07416	41.1163	-74.5964	NJ
07417	41.0085	-74.2083	NJ
07418	41.2456	-74.4919	NJ
07419	41.1479	-74.5701	NJ
07420	41.0296	-74.3015	NJ
07421	41.1677	-74.3558	NJ
07422	41.1873	-74.4419	NJ
07423	41.0	-74.0971	NJ
07424	40.8827	-74.2072	NJ
07430	41.0817	-74.1861	NJ
07432	40.9952	-74.1409	NJ
07435	41.0909	-74.4354	NJ
07436	41.0313	-74.2412	NJ
07438	41.0328	-74.517	NJ
07439	41.0771	-74.5976	NJ
07440	40.9471	-74.2939	NJ
07444	40.9681	-74.3074	NJ
07446	41.0595	-74.1457	NJ
07452	40.96	-74.1249	NJ
07456	41.1075	-74.2747	NJ
07457	40.9921	-74.3123	NJ
07458	41.0459	-74.0972	NJ
07460	41.1132	-74.513	NJ
07461	41.2404	-74.6068	NJ
07462	41.1906	-74.497	NJ
07463	41.0132	-74.1261	NJ
07480	41.087	-74.3773	NJ
07481	40.9987	-74.1677	NJ
07501	40.9105	-74.1725	NJ
07502	40.9187	-74.1943	NJ
07503	40.8978	-74.1532	NJ
07504	40.9123	-74.1415	NJ
07505	40.9166	-74.1717	NJ
07506	40.9578	-74.1582	NJ
07508	40.9544	-74.1845	NJ
07512	40.9037	-74.2216	NJ
07513	40.9058	-74.1492	NJ
07514	40.9263	-74.1445	NJ
07522	40.925	-74.1781	NJ
07524	40.9322	-74.1569	NJ
07601	40.8891	-74.0461	NJ
07603	40.8753	-74.0294	NJ
07604	40.862	-74.0742	NJ
07605	40.8637	-73.9898	NJ
07606	40.8648	-74.048	NJ
07607	40.9025	-74.0632	NJ
07608	40.858	-74.0594	NJ
07620	40.965	-73.9238	NJ
07621	40.9235	-73.9982	NJ
07624	40.9733	-73.9604	NJ
07627	40.955	-73.9569	NJ
07630	40.9745	-74.0255	NJ
07631	40.8917	-73.9735	NJ
07632	40.8845	-73.9504	NJ
07640	40.9901	-73.9808	NJ
07641	40.9623	-73.998	NJ
07642	41.0072	-74.0443	NJ
07643	40.8462	-74.0388	NJ
